export_date,device_name,device_id,time,ts_ms,key,name,unit,value
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:11:04,1783703464738,RSSI,信号强度,dBm,21
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:11:04,1783703464738,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:11:04,1783703464738,windDirection,风向,°,149
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:11:04,1783703464738,windSpeed,风速,m/s,2.29
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:14,1783703474363,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:14,1783703474363,pow,电源,V,12.9
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:14,1783703474363,windDirection,风向,°,187
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:14,1783703474363,windSpeed,风速,m/s,1.09
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:17,1783703477071,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:17,1783703477071,pow,电源,V,12.9
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:17,1783703477071,windDirection,风向,°,245
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:17,1783703477071,windSpeed,风速,m/s,0.26
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:55,1783703515357,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:55,1783703515357,pow,电源,V,13.1
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:55,1783703515357,windDirection,风向,°,126
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:11:55,1783703515357,windSpeed,风速,m/s,1.65
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:12:07,1783703527808,RSSI,信号强度,dBm,22
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:12:07,1783703527808,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:12:07,1783703527808,windDirection,风向,°,151
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:12:07,1783703527808,windSpeed,风速,m/s,1.39
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:12:14,1783703534983,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:12:14,1783703534983,pow,电源,V,12.9
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:12:14,1783703534983,windDirection,风向,°,225
